clip_identifier	TranscriptId	transcript	start_timestamp_ms	end_timestamp_ms	speaker_id	match_id	round
0d9yi1we_r02_s1_p002	transid-3fc03e038b567ef7-001668685878951	Hmm.	64304	64984	Speaker0	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-0957706ae487f3b7-001668685879427	Ah Christ I don't know.	67664	69689	Speaker0	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-b2469019e806aecd-001668685879949	You should know.	70819	71569	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-a688174ad79113f7-001668685880474	If you have said general and you've said major and you've said sergeant there's a particular one that you did not even say that you mention now.	72274	78419	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-d2819ee6e8512813-001668685881079	Uhh I'm thinking	79799	81949	Speaker0	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-3863057cfe7e20c2-001668685882332	It start with a C.	84834	86149	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-4a6599a15d4b85f5-001668685882662	Corporal.	87569	88454	Speaker0	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-7b639fbaba99d269-001668685883188	No you've said corporal.	89759	90959	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-b4e514d9aa89fa38-001668685883844	Uh.	96639	97149	Speaker0	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-f297005ad5bf511b-001668685884700	Coming o captain?	99419	100749	Speaker0	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-d8633fd81537bbc8-001668685884963	Ah. 	101219	101535	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-4ea7a615966c58e9-001668685885480	Ah nawa.	101830	103024	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-0e0c06ef9ad42bc4-001668685885797	Ah.	103824	104029	Speaker0	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-be1d4d5261935562-001668685886129	Ok. 	104129	104610	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-125a796979bc8273-001668685886719	So that aside.	104914	105784	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-33a9ef07a656fe55-001668685887261	So where do most people in Nigeria where do they like to travel to?	106200	110219	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-98ba772b03d2b4e7-001668685887863	Abroad.	110849	111649	Speaker0	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-492759f085823320-001668685888423	Where.	112999	113704	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-a688174ad79116cb-001668685888937	United state.	114554	115414	Speaker0	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-a892f0dac7b6fdb9-001668685889151	Say the last word.	117249	118659	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-a5770da48bebc545-001668685889522	United State of America	118759	120144	Speaker0	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-62bd233d9b5e9940-001668685889812	the last word.	121019	121819	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-9f2abf8dd9b8837b-001668685890367	America	121919	122769	Speaker0	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-f3ec598e42b73aec-001668685890886	Oya say that first one and this last one together.	123769	126039	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-3844c84e5f336042-001668685891196	The first military word and this last one say it together.	128789	131514	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-c35cfafcd22080f6-001668685891496	Uhh.	132014	132789	Speaker0	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-041467642c2fe55a-001668685891930	Captain America	134459	135369	Speaker0	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-e99e8a374ffe9dbc-001668685892658	The last one.	140814	141814	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-492759f085823174-001668685893487	With a C and this new word say it together.	142919	146164	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-575622cc0cd072e0-001668685893987	Captain America.	146704	148629	Speaker0	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-264a0ec8604432cc-001668685894688	Thank you.	149984	150594	Speaker1	0d9yi1we	r02
0d9yi1we_r02_s1_p002	transid-d5d56e0fc46feb36-001668685894902	Ah.	150694	151434	Speaker0	0d9yi1we	r02
0d9yi1we_r03_s1_p000	transid-c1c01c7a863657fe-001668983620343	Describe the word below without using any of the forbidden words in red.	1750	6480	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-0c3ead0773d94732-001668983622710	Alright can you hear me?	8395	10070	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-eb5a40cfabd7e833-001668983623598	I'm listening.	13215	14030	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-cbe34725a8a478bb-001668983624908	Emm do you know when you are in secondary school, you you are when you get to like ss1 there are three classes that you can be. It's either you are in,	14600	24040	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-875e061f021e103c-001668983626060	do you know those three classes?	25325	26635	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-4dbc7b9009bf33c9-001668983626739	Commercial.	26085	26895	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-0ec6b03f8e6f9b19-001668983627534	Sorry?	27125	27820	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-14aa075fce6acfb4-001668983628704	hello,	30355	30975	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-56efc4c1c542cb89-001668983629330	Commercial, Science, Art.	31910	33530	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-cf5c9d442216f450-001668983629906	Ok.	33525	34210	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-a81a0a669a924d51-001668983630482	commercial, science, Art.	34110	35885	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-96a577e4c75bac8f-001668983631166	You know the middle one you mentioned,	35805	37575	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-226c89b9f7c55ed5-001668983632492	which one?	38335	38915	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-11c912828e3a42a2-001668983633071	the one the middle one you mentioned, yea hold it now, do you know when they say yea. do you know when you are watching a movie and the movie is not real what do you call that kind of movie?	39150	51077	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-d4ae70830263af41-001668983633979	science.	40325	40975	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-2546d7de4bfd0763-001668983634800	science.	43245	43895	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-df8030e28ab9beb1-001668983635952	fiction.	53060	53860	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-bb133a8a45340196-001668983636200	Yea so, join the two.	53855	55125	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p000	transid-0c3ead0773d94994-001668983637152	Science fiction.	57115	58000	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p001	transid-67039c252247ebff-001669198949658	All right.	240	725	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p001	transid-333376ee83b7ce83-001669198950731	Okay. If I	2045	4375	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p001	transid-d4e5d7cbabe06559-001669198952139	tell you something now,	5710	7185	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p001	transid-3dfa0c09d7eb429f-001669198952457	and you suspect that what I've told you	8250	10980	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p001	transid-1b9eae85cd28b24a-001669198953545	Is not, 	11510	13560	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p001	transid-ce4fc6846ec17069-001669198954527	straightforward, what do you call that?	13875	15795	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p001	transid-3a2c11f63b7f6f1a-001669198955319		17955	18385	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p001	transid-17eb052f1ab5e8ee-001669198955951	What you told me is not straightforward.	21628	23401	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p001	transid-6e8538d3a9c79f00-001669198956276	Yeah.	24890	25920	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p001	transid-7360b57b9a906324-001669198956493	Like you feel like there are discrepancies. 	25850	27905	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p001	transid-17f0040320d3731d-001669198957045	Lie.	27480	28180	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p001	transid-aa1d0785a032a79c-001669198957266	Yeah.	28305	28860	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p001	transid-f5a91ec2f23094f4-001669198958017	Uh.	30629	31329	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p002	transid-a011647789d79344-001669264146838	Okay, do you know there's a, there's a fruit	2044	6139	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p002	transid-6246b43fc1957921-001669264147601	that, wait. 	7369	8919	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p002	transid-98c68613c320ebf1-001669264149197	Fuck	8919	9509	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p002	transid-77cd2693a02bb416-001669264150971	 it oh.	9509	10279	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p002	transid-fb8769c56bbfe0fb-001669264153846	What's that?	12264	13120	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p002	transid-bf15bbc721043223-001669264154780	I mentioned the forbidden word	13784	15584	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p002	transid-e99a913e78af3eb2-001669264155150	Okay, just click on it and	16844	18934	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p002	transid-a011647789d79c0c-001669264155863	move on	20304	21269	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p003	transid-ac3fc54de7a94359-001668808829864	Ah!	1865	2635	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p003	transid-243625a2bb8ed52b-001668808832252	I think I'm going to next too	3135	4820	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p003	transid-5a259f4606271628-001668808834713	Don't skip, just	6295	8575	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p003	transid-8fad526628aa0008-001668808835321	Just what?	9650	10350	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p003	transid-4df1769c565772fc-001668808836562	Just wait for it to load.	12520	13975	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p003	transid-ba7fb8fed96d2227-001668808837036	Alright.	15235	16280	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p003	transid-d347cdd1c2857088-001668808838492	This one, I cannot. I don't know I'm going to explain it to you that you'll get it.	18515	22245	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p003	transid-298166ba1bb484f6-001668808839112	Then you skip.	23265	24155	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p003	transid-8dc8668f7c4ad3ec-001668808839326	Exactly.	24655	25280	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p004	transid-8b399f956d829c0c-001669209605003	Apart from the sun, what other things can mention that's always up?	5919	9984	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p004	transid-8596398c4ddc6cf9-001669209605206	Moon?	13459	14189	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p004	transid-19e2cefddeb92c39-001669209605506	Alright.	14587	15242	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-bfd58a5f9849a4a3-001669029147435	Ehhhh,	740	1930	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-379b6d83d6da1b58-001669029148848	you know when they say something cannot,	2625	7010	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-ec5be599fb859ce5-001669029149841	cannot stop when it keeps going going going going going going going going what can you call that?	7695	12580	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-208cb91d23d0dd98-001669029151066	something cannot stop?	14170	15300	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-793ac5f632bfd682-001669029151917	yeah like,	15200	16180	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-378e86362d965003-001669029152603	it's not generally something when something just when something,	17054	20670	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-4939a3c29cc72779-001669029153125	is keep going going going like it doesn't have to be something like, you know when they say somebody is like ageless you know that kind of thing.	21165	29375	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-27d79814879f64b8-001669029154470	Do you know all those kinds of words like,	30094	31790	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-2055c5bce017527e-001669029155463	like keep going that can never ever stop when something,	32665	36535	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-271d55b08335d8dc-001669029155957	Forever?	35975	37090	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-1ad98d971caf0ab5-001669029156436	ehn give me another one.	37355	38780	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-5fd6574734efa47a-001669029156867	Ehhhh,	40755	41765	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-171066cb4b79cab3-001669029157369	the one that sounds like,	41300	42895	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-7551c27e6327eea0-001669029158187	you know,	44225	45080	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-c03ce74fcf511e80-001669029158944	that has TY at the back.	45595	47200	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-379b6d83d6da1e8c-001669029159455	is it eternity?	47430	48820	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-cd03205ef704c085-001669029159697	no no no it's not eternity but you are very close to it.	48720	53050	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-27d79814879f677c-001669029160294	But it's in something.	54200	56280	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-e6435274941f5783-001669029160986	Always.	61364	62070	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-89c93ff6c9438df1-001669029161941	no don't leave that eternity lane something that sounds like eternity.	62745	66310	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-98e20073a512ef1e-001669029162442	Ok.	65670	66320	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-22aca191f3ac3977-001669029163030	Ok something that sounds like eternity.	67180	69735	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-e497308571485f0d-001669029164314	ehhh ehhh eternal.	70900	73660	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-bfd58a5f9849a261-001669029164876	No no no no like that it sounds exactly like eternity like you understand?	73715	79380	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-7551c27e6327e75d-001669029165337	perpetuity?	79990	80990	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-5b4106195ed8e3f9-001669029165552	no.	80920	82005	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-7f59a3b1602f5180-001669029166524	should we just skip?	84500	85805	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-cd03205ef704cb41-001669029167390	no don't skip.	86640	87940	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-b4967595c4670f6a-001669029167822	Because we have 58 seconds.	87740	89120	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-e6435274941f54a9-001669029168633	What is?	89020	89500	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-995f7494f4e44fbe-001669029169138	what is the, what does it start with?	90054	92350	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-c4cf16bef0128406-001669029169853	it starts with I.	92320	93540	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-41248871b5205958-001669029170349		92380	93425	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-5642f2a9121fd68f-001669029170878	It starts with I?	95200	96230	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-bfd58a5f9849a029-001669029171267	yeah.	96130	96680	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-378e86362d965b1f-001669029171483	and it ends with Y like.	97200	98865	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-c03ce74fcf51172d-001669029172273	like something finite you know when they say finite.	103395	107210	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-379b6d83d6da1265-001669029172897	come on.	109640	110385	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-2152efad0db25938-001669029173360	Move on what's it?	110285	111310	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-ff5eb1f0d672d2a5-001669029174008	it's infinity skip.	111760	113230	Speaker1	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-8a0feb6876ddf5a5-001669029175125	well,	113629	114415	Speaker0	0d9yi1we	r03
0d9yi1we_r03_s1_p005	transid-2da73f8dd2b7fd41-001669029175841	ahhh.	114960	116000	Speaker1	0d9yi1we	r03
0iozllt3_r03_s1_p000	transid-5bc102c04aa86194-001669276834124	All right. So, now.	5860	7175	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p000	transid-83965b4c8251e6ed-001669276834556	You're either 	9755	10750	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p000	transid-14b3143df8afa09b-001669276834764	alive, or?	11496	12721	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p000	transid-28aafa7ac3796d82-001669276834869	Okay.	16310	16930	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p000	transid-7065e90f787cd548-001669276834970	So,	17400	17975	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p000	transid-a03a6b6c58aa16f2-001669276835272	you got it right.	18405	19425	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p000	transid-51fff78db5059c7f-001669276835753	So, instead of putting D at the end of	19750	22685	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p000	transid-5dcd40bcb4089abf-001669276835941	that.	23048	23458	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p000	transid-abdf909261a75720-001669276836125	What	23869	24264	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p000	transid-13b617bf7a54625e-001669276836304	Excellent.	24899	25565	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p000	transid-b09ab1a4962ccee2-001669276836571	Yeah.	26744	27234	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p001	transid-e95c26875101a3fb-001668693618193	Ok so. 	2193	3193	Speaker1	0iozllt3	r03
0iozllt3_r03_s1_p001	transid-bea8d75a95441115-001668693618627	We in Nigeria is either we want to go to Oxford University, or we want to go to what's the other one?	3675	10785	Speaker1	0iozllt3	r03
0iozllt3_r03_s1_p001	transid-ad27cd573e248cad-001668693619146	Eh.	11272	11705	Speaker1	0iozllt3	r03
0iozllt3_r03_s1_p001	transid-7fd1357c0f5e8a84-001668693619833		12706	13340	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p001	transid-16231aaa8d31359c-001668693620299	No there is another one. 	13353	14615	Speaker1	0iozllt3	r03
0iozllt3_r03_s1_p001	transid-47994931facdbfa8-001668693620516		14666	15783	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p001	transid-ff43c13c6e2a92fe-001668693620876	It's just as. 	15906	16618	Speaker1	0iozllt3	r03
0iozllt3_r03_s1_p001	transid-4cc63162ed6b9262-001668693621139		16657	17330	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p001	transid-102690495347b03f-001668693621480	No it's as popula as those ones. 	17356	19838	Speaker1	0iozllt3	r03
0iozllt3_r03_s1_p001	transid-dcf66f1559e07262-001668693621693		17896	22280	Speaker0	0iozllt3	r03
0iozllt3_r03_s1_p001	transid-4a98c74601d500db-001668693621961		22911	25230	Speaker0	0iozllt3	r03
